datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,date,time,month,hour,weekday_no
2012-11-12 06:00:00,4,1,0,1,15.58,19.695,87,7.0015,7,64,71,12111210.,06AM00.,11,06,1
2012-11-12 07:00:00,4,1,0,1,16.4,20.455,87,0.0,16,248,264,12111210.,07AM00.,11,07,1
2012-11-12 08:00:00,4,1,0,1,17.22,21.21,82,11.0014,50,490,540,12111210.,08AM00.,11,08,1
2012-11-12 09:00:00,4,1,0,1,18.04,21.97,88,7.0015,60,337,397,12111210.,09AM00.,11,09,1
2012-11-12 10:00:00,4,1,0,1,19.68,23.485,77,11.0014,82,184,266,12111210.,10AM00.,11,10,1
2012-11-12 11:00:00,4,1,0,1,21.32,25.0,72,11.0014,112,255,367,12111210.,11AM00.,11,11,1
2012-11-12 12:00:00,4,1,0,1,22.96,26.515,64,15.0013,105,314,419,12111210.,12PM00.,11,12,1
2012-11-12 13:00:00,4,1,0,1,24.6,30.305,60,15.0013,108,312,420,12111210.,01PM00.,11,13,1
2012-11-12 14:00:00,4,1,0,1,23.78,27.275,60,19.0012,134,310,444,12111210.,02PM00.,11,14,1
2012-11-12 15:00:00,4,1,0,1,22.96,26.515,64,16.9979,102,280,382,12111210.,03PM00.,11,15,1
2012-11-12 16:00:00,4,1,0,1,22.96,26.515,64,11.0014,87,347,434,12111210.,04PM00.,11,16,1
2012-11-12 17:00:00,4,1,0,1,22.96,26.515,64,19.0012,66,530,596,12111210.,05PM00.,11,17,1
2012-11-12 18:00:00,4,1,0,1,21.32,25.0,72,8.9981,65,486,551,12111210.,06PM00.,11,18,1
2012-11-12 19:00:00,4,1,0,1,22.14,25.76,73,19.0012,30,323,353,12111210.,07PM00.,11,19,1
2012-11-12 20:00:00,4,1,0,2,21.32,25.0,77,19.0012,31,273,304,12111210.,08PM00.,11,20,1
2012-11-12 21:00:00,4,1,0,3,22.14,25.76,73,15.0013,10,145,155,12111210.,09PM00.,11,21,1
2012-11-12 22:00:00,4,1,0,1,21.32,25.0,77,16.9979,12,100,112,12111210.,10PM00.,11,22,1
2012-11-12 23:00:00,4,1,0,2,22.14,25.76,77,15.0013,1,62,63,12111210.,11PM00.,11,23,1
2012-11-13 00:00:00,4,0,1,2,21.32,25.0,83,19.0012,5,18,23,12111310.,12AM00.,11,00,2
2012-11-13 01:00:00,4,0,1,3,18.04,21.97,88,43.0006,0,5,5,12111310.,01AM00.,11,01,2
2012-11-13 02:00:00,4,0,1,3,14.76,15.91,87,30.0026,7,4,11,12111310.,02AM00.,11,02,2
2012-11-13 03:00:00,4,0,1,3,14.76,16.665,87,23.9994,2,3,5,12111310.,03AM00.,11,03,2
2012-11-13 04:00:00,4,0,1,2,14.76,16.665,81,26.0027,0,9,9,12111310.,04AM00.,11,04,2
2012-11-13 05:00:00,4,0,1,2,13.94,15.91,87,19.0012,0,18,18,12111310.,05AM00.,11,05,2
2012-11-13 06:00:00,4,0,1,3,13.12,14.395,81,31.0009,2,48,50,12111310.,06AM00.,11,06,2
2012-11-13 07:00:00,4,0,1,3,13.12,15.15,87,16.9979,1,106,107,12111310.,07AM00.,11,07,2
2012-11-13 08:00:00,4,0,1,3,13.12,15.15,87,16.9979,4,207,211,12111310.,08AM00.,11,08,2
2012-11-13 09:00:00,4,0,1,3,13.12,15.15,81,22.0028,1,109,110,12111310.,09AM00.,11,09,2
2012-11-13 10:00:00,4,0,1,3,12.3,13.635,75,26.0027,10,84,94,12111310.,10AM00.,11,10,2
2012-11-13 11:00:00,4,0,1,1,13.12,15.15,70,16.9979,22,133,155,12111310.,11AM00.,11,11,2
2012-11-13 12:00:00,4,0,1,1,13.94,15.91,61,19.0012,16,180,196,12111310.,12PM00.,11,12,2
2012-11-13 13:00:00,4,0,1,1,13.94,15.91,53,16.9979,30,188,218,12111310.,01PM00.,11,13,2
2012-11-13 14:00:00,4,0,1,1,15.58,19.695,46,26.0027,34,169,203,12111310.,02PM00.,11,14,2
2012-11-13 15:00:00,4,0,1,1,16.4,20.455,40,19.9995,33,184,217,12111310.,03PM00.,11,15,2
2012-11-13 16:00:00,4,0,1,1,15.58,19.695,40,19.9995,28,282,310,12111310.,04PM00.,11,16,2
2012-11-13 17:00:00,4,0,1,1,13.94,15.15,49,23.9994,33,575,608,12111310.,05PM00.,11,17,2
2012-11-13 18:00:00,4,0,1,1,13.94,15.91,49,19.0012,45,514,559,12111310.,06PM00.,11,18,2
2012-11-13 19:00:00,4,0,1,1,13.12,14.395,49,23.9994,12,344,356,12111310.,07PM00.,11,19,2
2012-11-13 20:00:00,4,0,1,1,12.3,13.635,49,23.9994,12,211,223,12111310.,08PM00.,11,20,2
2012-11-13 21:00:00,4,0,1,1,12.3,13.635,49,23.9994,9,178,187,12111310.,09PM00.,11,21,2
2012-11-13 22:00:00,4,0,1,1,10.66,11.365,56,22.0028,15,120,135,12111310.,10PM00.,11,22,2
2012-11-13 23:00:00,4,0,1,1,10.66,11.365,56,19.9995,6,78,84,12111310.,11PM00.,11,23,2
2012-11-14 00:00:00,4,0,1,1,10.66,12.12,56,19.0012,4,20,24,12111410.,12AM00.,11,00,3
2012-11-14 01:00:00,4,0,1,1,9.84,10.605,60,19.9995,2,10,12,12111410.,01AM00.,11,01,3
2012-11-14 02:00:00,4,0,1,1,9.84,10.605,60,19.9995,0,1,1,12111410.,02AM00.,11,02,3
2012-11-14 03:00:00,4,0,1,1,9.84,11.365,65,15.0013,0,5,5,12111410.,03AM00.,11,03,3
2012-11-14 04:00:00,4,0,1,1,9.02,11.365,69,12.998,0,6,6,12111410.,04AM00.,11,04,3
2012-11-14 05:00:00,4,0,1,1,9.02,11.365,69,12.998,0,39,39,12111410.,05AM00.,11,05,3
2012-11-14 06:00:00,4,0,1,1,9.84,11.365,65,12.998,4,142,146,12111410.,06AM00.,11,06,3
2012-11-14 07:00:00,4,0,1,1,9.84,10.605,65,19.0012,10,405,415,12111410.,07AM00.,11,07,3
2012-11-14 08:00:00,4,0,1,1,11.48,12.88,56,19.9995,27,664,691,12111410.,08AM00.,11,08,3
2012-11-14 09:00:00,4,0,1,1,12.3,13.635,52,26.0027,22,310,332,12111410.,09AM00.,11,09,3
2012-11-14 10:00:00,4,0,1,1,13.12,14.395,45,23.9994,18,153,171,12111410.,10AM00.,11,10,3
2012-11-14 11:00:00,4,0,1,1,13.12,15.15,49,16.9979,25,126,151,12111410.,11AM00.,11,11,3
2012-11-14 12:00:00,4,0,1,1,13.94,16.665,46,0.0,40,200,240,12111410.,12PM00.,11,12,3
2012-11-14 13:00:00,4,0,1,1,14.76,16.665,43,16.9979,32,182,214,12111410.,01PM00.,11,13,3
2012-11-14 14:00:00,4,0,1,1,14.76,17.425,43,8.9981,20,161,181,12111410.,02PM00.,11,14,3
2012-11-14 15:00:00,4,0,1,1,14.76,16.665,43,19.0012,32,228,260,12111410.,03PM00.,11,15,3
2012-11-14 16:00:00,4,0,1,1,13.94,17.425,46,7.0015,31,290,321,12111410.,04PM00.,11,16,3
2012-11-14 17:00:00,4,0,1,1,13.12,15.91,49,12.998,19,564,583,12111410.,05PM00.,11,17,3
2012-11-14 18:00:00,4,0,1,1,13.12,15.91,53,11.0014,24,543,567,12111410.,06PM00.,11,18,3
2012-11-14 19:00:00,4,0,1,1,12.3,15.15,52,11.0014,28,368,396,12111410.,07PM00.,11,19,3
2012-11-14 20:00:00,4,0,1,1,12.3,15.91,52,6.0032,15,252,267,12111410.,08PM00.,11,20,3
2012-11-14 21:00:00,4,0,1,1,12.3,16.665,56,0.0,5,208,213,12111410.,09PM00.,11,21,3
2012-11-14 22:00:00,4,0,1,1,11.48,15.91,61,0.0,6,167,173,12111410.,10PM00.,11,22,3
2012-11-14 23:00:00,4,0,1,1,9.84,12.12,70,8.9981,9,78,87,12111410.,11PM00.,11,23,3
2012-11-15 00:00:00,4,0,1,2,10.66,15.15,65,0.0,1,33,34,12111510.,12AM00.,11,00,4
2012-11-15 01:00:00,4,0,1,2,10.66,13.635,65,7.0015,2,14,16,12111510.,01AM00.,11,01,4
2012-11-15 02:00:00,4,0,1,2,10.66,12.88,70,11.0014,0,7,7,12111510.,02AM00.,11,02,4
2012-11-15 03:00:00,4,0,1,2,10.66,14.395,70,6.0032,0,2,2,12111510.,03AM00.,11,03,4
2012-11-15 04:00:00,4,0,1,2,11.48,14.395,65,8.9981,0,5,5,12111510.,04AM00.,11,04,4
2012-11-15 05:00:00,4,0,1,2,12.3,14.395,61,15.0013,3,34,37,12111510.,05AM00.,11,05,4
2012-11-15 06:00:00,4,0,1,2,12.3,14.395,65,16.9979,1,146,147,12111510.,06AM00.,11,06,4
2012-11-15 07:00:00,4,0,1,2,12.3,14.395,65,12.998,7,403,410,12111510.,07AM00.,11,07,4
2012-11-15 08:00:00,4,0,1,2,12.3,14.395,61,15.0013,21,625,646,12111510.,08AM00.,11,08,4
2012-11-15 09:00:00,4,0,1,2,13.12,15.91,61,12.998,17,306,323,12111510.,09AM00.,11,09,4
2012-11-15 10:00:00,4,0,1,2,13.12,16.665,66,8.9981,11,142,153,12111510.,10AM00.,11,10,4
2012-11-15 11:00:00,4,0,1,2,13.94,16.665,61,8.9981,28,138,166,12111510.,11AM00.,11,11,4
2012-11-15 12:00:00,4,0,1,2,14.76,18.18,62,7.0015,29,184,213,12111510.,12PM00.,11,12,4
2012-11-15 13:00:00,4,0,1,2,15.58,19.695,54,7.0015,20,197,217,12111510.,01PM00.,11,13,4
2012-11-15 14:00:00,4,0,1,2,15.58,19.695,54,11.0014,27,174,201,12111510.,02PM00.,11,14,4
2012-11-15 15:00:00,4,0,1,2,15.58,19.695,58,11.0014,26,191,217,12111510.,03PM00.,11,15,4
2012-11-15 16:00:00,4,0,1,2,14.76,17.425,57,12.998,24,318,342,12111510.,04PM00.,11,16,4
2012-11-15 17:00:00,4,0,1,2,14.76,17.425,57,15.0013,22,541,563,12111510.,05PM00.,11,17,4
2012-11-15 18:00:00,4,0,1,2,14.76,17.425,57,12.998,10,563,573,12111510.,06PM00.,11,18,4
2012-11-15 19:00:00,4,0,1,2,13.94,16.665,61,8.9981,11,375,386,12111510.,07PM00.,11,19,4
2012-11-15 20:00:00,4,0,1,1,13.94,17.425,61,7.0015,23,262,285,12111510.,08PM00.,11,20,4
2012-11-15 21:00:00,4,0,1,2,13.12,16.665,66,7.0015,20,204,224,12111510.,09PM00.,11,21,4
2012-11-15 22:00:00,4,0,1,2,13.12,15.91,66,11.0014,10,143,153,12111510.,10PM00.,11,22,4
2012-11-15 23:00:00,4,0,1,2,13.12,15.91,61,11.0014,7,118,125,12111510.,11PM00.,11,23,4
2012-11-16 00:00:00,4,0,1,2,13.12,16.665,66,7.0015,7,58,65,12111610.,12AM00.,11,00,5
2012-11-16 01:00:00,4,0,1,2,12.3,15.91,65,6.0032,5,16,21,12111610.,01AM00.,11,01,5
2012-11-16 02:00:00,4,0,1,2,12.3,15.15,70,11.0014,0,9,9,12111610.,02AM00.,11,02,5
2012-11-16 03:00:00,4,0,1,2,12.3,15.15,65,8.9981,0,6,6,12111610.,03AM00.,11,03,5
2012-11-16 04:00:00,4,0,1,2,12.3,15.91,65,7.0015,0,5,5,12111610.,04AM00.,11,04,5
2012-11-16 05:00:00,4,0,1,2,12.3,15.91,65,6.0032,2,34,36,12111610.,05AM00.,11,05,5
2012-11-16 06:00:00,4,0,1,2,12.3,15.91,61,6.0032,4,126,130,12111610.,06AM00.,11,06,5
2012-11-16 07:00:00,4,0,1,2,12.3,15.15,61,11.0014,5,362,367,12111610.,07AM00.,11,07,5
2012-11-16 08:00:00,4,0,1,2,13.12,16.665,57,8.9981,17,694,711,12111610.,08AM00.,11,08,5
2012-11-16 09:00:00,4,0,1,1,13.94,17.425,53,7.0015,21,330,351,12111610.,09AM00.,11,09,5
2012-11-16 10:00:00,4,0,1,1,13.94,16.665,53,12.998,33,165,198,12111610.,10AM00.,11,10,5
2012-11-16 11:00:00,4,0,1,1,15.58,19.695,43,15.0013,33,185,218,12111610.,11AM00.,11,11,5
2012-11-16 12:00:00,4,0,1,1,16.4,20.455,43,19.0012,28,262,290,12111610.,12PM00.,11,12,5
2012-11-16 13:00:00,4,0,1,1,17.22,21.21,38,12.998,52,226,278,12111610.,01PM00.,11,13,5
2012-11-16 14:00:00,4,0,1,1,17.22,21.21,35,7.0015,47,204,251,12111610.,02PM00.,11,14,5
2012-11-16 15:00:00,4,0,1,1,17.22,21.21,38,8.9981,30,237,267,12111610.,03PM00.,11,15,5
2012-11-16 16:00:00,4,0,1,1,17.22,21.21,35,19.0012,33,350,383,12111610.,04PM00.,11,16,5
2012-11-16 17:00:00,4,0,1,1,14.76,17.425,46,12.998,41,539,580,12111610.,05PM00.,11,17,5
2012-11-16 18:00:00,4,0,1,1,13.94,16.665,53,11.0014,22,483,505,12111610.,06PM00.,11,18,5
2012-11-16 19:00:00,4,0,1,1,14.76,17.425,46,15.0013,26,306,332,12111610.,07PM00.,11,19,5
2012-11-16 20:00:00,4,0,1,1,14.76,16.665,46,16.9979,20,207,227,12111610.,08PM00.,11,20,5
2012-11-16 21:00:00,4,0,1,1,13.94,16.665,49,12.998,21,157,178,12111610.,09PM00.,11,21,5
2012-11-16 22:00:00,4,0,1,1,13.12,15.15,53,16.9979,23,139,162,12111610.,10PM00.,11,22,5
2012-11-16 23:00:00,4,0,1,1,13.12,15.15,53,15.0013,14,114,128,12111610.,11PM00.,11,23,5
2012-11-17 00:00:00,4,0,0,1,12.3,15.15,52,11.0014,11,95,106,12111710.,12AM00.,11,00,6
2012-11-17 01:00:00,4,0,0,1,10.66,12.88,60,12.998,13,74,87,12111710.,01AM00.,11,01,6
2012-11-17 02:00:00,4,0,0,1,10.66,12.88,65,12.998,8,41,49,12111710.,02AM00.,11,02,6
2012-11-17 03:00:00,4,0,0,1,10.66,12.88,65,12.998,2,19,21,12111710.,03AM00.,11,03,6
2012-11-17 04:00:00,4,0,0,1,9.84,11.365,70,12.998,1,6,7,12111710.,04AM00.,11,04,6
2012-11-17 05:00:00,4,0,0,1,9.84,12.12,70,11.0014,1,10,11,12111710.,05AM00.,11,05,6
2012-11-17 06:00:00,4,0,0,1,9.84,11.365,70,15.0013,0,21,21,12111710.,06AM00.,11,06,6
2012-11-17 07:00:00,4,0,0,1,9.84,11.365,70,12.998,8,70,78,12111710.,07AM00.,11,07,6
2012-11-17 08:00:00,4,0,0,1,10.66,12.88,65,15.0013,30,138,168,12111710.,08AM00.,11,08,6
2012-11-17 09:00:00,4,0,0,1,13.94,15.91,49,15.0013,48,200,248,12111710.,09AM00.,11,09,6
2012-11-17 10:00:00,4,0,0,1,14.76,16.665,46,16.9979,62,258,320,12111710.,10AM00.,11,10,6
2012-11-17 11:00:00,4,0,0,1,15.58,19.695,43,12.998,80,343,423,12111710.,11AM00.,11,11,6
2012-11-17 12:00:00,4,0,0,1,16.4,20.455,40,11.0014,117,359,476,12111710.,12PM00.,11,12,6
2012-11-17 13:00:00,4,0,0,1,17.22,21.21,38,16.9979,179,346,525,12111710.,01PM00.,11,13,6
2012-11-17 14:00:00,4,0,0,1,17.22,21.21,38,12.998,175,380,555,12111710.,02PM00.,11,14,6
2012-11-17 15:00:00,4,0,0,1,17.22,21.21,35,19.9995,175,374,549,12111710.,03PM00.,11,15,6
2012-11-17 16:00:00,4,0,0,1,16.4,20.455,40,15.0013,144,325,469,12111710.,04PM00.,11,16,6
2012-11-17 17:00:00,4,0,0,1,15.58,19.695,40,11.0014,101,302,403,12111710.,05PM00.,11,17,6
2012-11-17 18:00:00,4,0,0,1,14.76,18.18,50,7.0015,34,237,271,12111710.,06PM00.,11,18,6
2012-11-17 19:00:00,4,0,0,1,13.94,17.425,53,6.0032,45,208,253,12111710.,07PM00.,11,19,6
2012-11-17 20:00:00,4,0,0,2,13.94,17.425,66,6.0032,30,142,172,12111710.,08PM00.,11,20,6
2012-11-17 21:00:00,4,0,0,2,13.12,16.665,57,7.0015,15,124,139,12111710.,09PM00.,11,21,6
2012-11-17 22:00:00,4,0,0,2,13.12,16.665,57,7.0015,15,130,145,12111710.,10PM00.,11,22,6
2012-11-17 23:00:00,4,0,0,2,12.3,15.91,70,7.0015,19,114,133,12111710.,11PM00.,11,23,6
2012-11-18 00:00:00,4,0,0,2,12.3,15.15,70,11.0014,11,118,129,12111810.,12AM00.,11,00,7
2012-11-18 01:00:00,4,0,0,1,12.3,14.395,70,12.998,14,81,95,12111810.,01AM00.,11,01,7
2012-11-18 02:00:00,4,0,0,1,11.48,14.395,81,7.0015,8,65,73,12111810.,02AM00.,11,02,7
2012-11-18 03:00:00,4,0,0,2,12.3,15.15,81,11.0014,9,37,46,12111810.,03AM00.,11,03,7
2012-11-18 04:00:00,4,0,0,2,12.3,14.395,81,12.998,4,8,12,12111810.,04AM00.,11,04,7
2012-11-18 05:00:00,4,0,0,1,11.48,14.395,81,8.9981,5,7,12,12111810.,05AM00.,11,05,7
2012-11-18 06:00:00,4,0,0,1,11.48,13.635,81,11.0014,2,13,15,12111810.,06AM00.,11,06,7
2012-11-18 07:00:00,4,0,0,1,11.48,13.635,81,12.998,3,39,42,12111810.,07AM00.,11,07,7
2012-11-18 08:00:00,4,0,0,1,12.3,14.395,75,16.9979,19,100,119,12111810.,08AM00.,11,08,7
2012-11-18 09:00:00,4,0,0,1,13.12,15.15,70,16.9979,49,155,204,12111810.,09AM00.,11,09,7
2012-11-18 10:00:00,4,0,0,1,13.94,15.15,66,19.9995,79,250,329,12111810.,10AM00.,11,10,7
2012-11-18 11:00:00,4,0,0,1,15.58,19.695,62,19.0012,92,267,359,12111810.,11AM00.,11,11,7
2012-11-18 12:00:00,4,0,0,1,16.4,20.455,62,19.0012,101,341,442,12111810.,12PM00.,11,12,7
2012-11-18 13:00:00,4,0,0,1,16.4,20.455,62,22.0028,113,334,447,12111810.,01PM00.,11,13,7
2012-11-18 14:00:00,4,0,0,1,16.4,20.455,62,19.9995,125,303,428,12111810.,02PM00.,11,14,7
2012-11-18 15:00:00,4,0,0,1,17.22,21.21,54,19.0012,89,318,407,12111810.,03PM00.,11,15,7
2012-11-18 16:00:00,4,0,0,2,16.4,20.455,62,22.0028,59,313,372,12111810.,04PM00.,11,16,7
2012-11-18 17:00:00,4,0,0,2,15.58,19.695,66,16.9979,48,232,280,12111810.,05PM00.,11,17,7
2012-11-18 18:00:00,4,0,0,1,14.76,17.425,66,15.0013,36,240,276,12111810.,06PM00.,11,18,7
2012-11-18 19:00:00,4,0,0,1,14.76,17.425,66,11.0014,16,194,210,12111810.,07PM00.,11,19,7
2012-11-18 20:00:00,4,0,0,1,14.76,17.425,66,11.0014,9,120,129,12111810.,08PM00.,11,20,7
2012-11-18 21:00:00,4,0,0,1,14.76,16.665,66,16.9979,17,93,110,12111810.,09PM00.,11,21,7
2012-11-18 22:00:00,4,0,0,2,14.76,16.665,66,16.9979,8,66,74,12111810.,10PM00.,11,22,7
2012-11-18 23:00:00,4,0,0,1,14.76,17.425,66,15.0013,6,53,59,12111810.,11PM00.,11,23,7
2012-11-19 00:00:00,4,0,1,1,14.76,17.425,66,15.0013,5,22,27,12111910.,12AM00.,11,00,1
2012-11-19 01:00:00,4,0,1,2,14.76,17.425,66,15.0013,0,19,19,12111910.,01AM00.,11,01,1
2012-11-19 02:00:00,4,0,1,2,14.76,16.665,66,16.9979,0,5,5,12111910.,02AM00.,11,02,1
2012-11-19 03:00:00,4,0,1,2,14.76,17.425,66,15.0013,0,2,2,12111910.,03AM00.,11,03,1
2012-11-19 04:00:00,4,0,1,2,14.76,17.425,66,15.0013,1,11,12,12111910.,04AM00.,11,04,1
2012-11-19 05:00:00,4,0,1,2,14.76,17.425,66,15.0013,1,38,39,12111910.,05AM00.,11,05,1
2012-11-19 06:00:00,4,0,1,2,14.76,16.665,66,16.9979,3,128,131,12111910.,06AM00.,11,06,1
2012-11-19 07:00:00,4,0,1,2,14.76,16.665,66,19.9995,5,381,386,12111910.,07AM00.,11,07,1
2012-11-19 08:00:00,4,0,1,2,14.76,16.665,66,19.9995,13,650,663,12111910.,08AM00.,11,08,1
2012-11-19 09:00:00,4,0,1,2,14.76,16.665,66,16.9979,18,260,278,12111910.,09AM00.,11,09,1
2012-11-19 10:00:00,4,0,1,2,14.76,16.665,66,16.9979,33,106,139,12111910.,10AM00.,11,10,1
2012-11-19 11:00:00,4,0,1,2,15.58,19.695,66,16.9979,33,164,197,12111910.,11AM00.,11,11,1
2012-11-19 12:00:00,4,0,1,2,16.4,20.455,62,19.0012,35,207,242,12111910.,12PM00.,11,12,1
2012-11-19 13:00:00,4,0,1,1,18.04,21.97,54,16.9979,46,205,251,12111910.,01PM00.,11,13,1
2012-11-19 14:00:00,4,0,1,1,18.04,21.97,54,16.9979,47,170,217,12111910.,02PM00.,11,14,1
2012-11-19 15:00:00,4,0,1,1,18.04,21.97,54,12.998,44,213,257,12111910.,03PM00.,11,15,1
2012-11-19 16:00:00,4,0,1,1,17.22,21.21,58,16.9979,55,325,380,12111910.,04PM00.,11,16,1
2012-11-19 17:00:00,4,0,1,2,17.22,21.21,58,12.998,33,586,619,12111910.,05PM00.,11,17,1
2012-11-19 18:00:00,4,0,1,2,16.4,20.455,58,16.9979,21,559,580,12111910.,06PM00.,11,18,1
2012-11-19 19:00:00,4,0,1,2,16.4,20.455,58,19.0012,25,381,406,12111910.,07PM00.,11,19,1
2012-11-19 20:00:00,4,0,1,2,15.58,19.695,62,16.9979,7,252,259,12111910.,08PM00.,11,20,1
2012-11-19 21:00:00,4,0,1,2,15.58,19.695,54,15.0013,15,188,203,12111910.,09PM00.,11,21,1
2012-11-19 22:00:00,4,0,1,1,13.94,17.425,66,7.0015,7,106,113,12111910.,10PM00.,11,22,1
2012-11-19 23:00:00,4,0,1,1,13.94,17.425,66,7.0015,2,72,74,12111910.,11PM00.,11,23,1
2012-12-01 00:00:00,4,0,0,1,10.66,15.15,81,0.0,9,99,108,12120110.,12AM00.,12,00,6
2012-12-01 01:00:00,4,0,0,1,10.66,15.15,81,0.0,5,64,69,12120110.,01AM00.,12,01,6
2012-12-01 02:00:00,4,0,0,2,10.66,15.15,81,0.0,3,47,50,12120110.,02AM00.,12,02,6
2012-12-01 03:00:00,4,0,0,2,10.66,13.635,81,8.9981,1,14,15,12120110.,03AM00.,12,03,6
2012-12-01 04:00:00,4,0,0,1,10.66,14.395,81,6.0032,0,5,5,12120110.,04AM00.,12,04,6
2012-12-01 05:00:00,4,0,0,1,9.84,12.88,87,6.0032,1,12,13,12120110.,05AM00.,12,05,6
2012-12-01 06:00:00,4,0,0,1,9.84,12.12,87,8.9981,7,20,27,12120110.,06AM00.,12,06,6
2012-12-01 07:00:00,4,0,0,2,9.84,12.12,87,8.9981,7,56,63,12120110.,07AM00.,12,07,6
2012-12-01 08:00:00,4,0,0,2,9.84,12.12,87,8.9981,11,133,144,12120110.,08AM00.,12,08,6
2012-12-01 09:00:00,4,0,0,2,10.66,12.12,93,16.9979,34,159,193,12120110.,09AM00.,12,09,6
2012-12-01 10:00:00,4,0,0,2,11.48,13.635,89,11.0014,45,211,256,12120110.,10AM00.,12,10,6
2012-12-01 11:00:00,4,0,0,2,13.12,16.665,76,7.0015,74,318,392,12120110.,11AM00.,12,11,6
2012-12-01 12:00:00,4,0,0,2,13.12,16.665,81,6.0032,119,327,446,12120110.,12PM00.,12,12,6
2012-12-01 13:00:00,4,0,0,2,13.94,18.18,76,0.0,123,386,509,12120110.,01PM00.,12,13,6
2012-12-01 14:00:00,4,0,0,2,14.76,18.94,71,0.0,110,369,479,12120110.,02PM00.,12,14,6
2012-12-01 15:00:00,4,0,0,2,16.4,20.455,62,0.0,113,371,484,12120110.,03PM00.,12,15,6
2012-12-01 16:00:00,4,0,0,2,15.58,19.695,66,0.0,89,354,443,12120110.,04PM00.,12,16,6
2012-12-01 17:00:00,4,0,0,2,13.94,17.425,76,7.0015,50,270,320,12120110.,05PM00.,12,17,6
2012-12-01 18:00:00,4,0,0,2,13.94,18.18,76,0.0,42,255,297,12120110.,06PM00.,12,18,6
2012-12-01 19:00:00,4,0,0,2,13.12,17.425,81,0.0,30,219,249,12120110.,07PM00.,12,19,6
2012-12-01 20:00:00,4,0,0,1,13.12,17.425,81,0.0,28,170,198,12120110.,08PM00.,12,20,6
2012-12-01 21:00:00,4,0,0,2,12.3,16.665,87,0.0,23,135,158,12120110.,09PM00.,12,21,6
2012-12-01 22:00:00,4,0,0,2,12.3,16.665,87,0.0,17,130,147,12120110.,10PM00.,12,22,6
2012-12-01 23:00:00,4,0,0,2,13.12,17.425,81,0.0,10,116,126,12120110.,11PM00.,12,23,6
2012-12-02 00:00:00,4,0,0,2,12.3,15.91,87,6.0032,9,108,117,12120210.,12AM00.,12,00,7
2012-12-02 01:00:00,4,0,0,2,12.3,15.91,87,6.0032,10,84,94,12120210.,01AM00.,12,01,7
2012-12-02 02:00:00,4,0,0,2,12.3,16.665,87,0.0,2,72,74,12120210.,02AM00.,12,02,7
2012-12-02 03:00:00,4,0,0,2,10.66,15.15,93,0.0,4,21,25,12120210.,03AM00.,12,03,7
2012-12-02 04:00:00,4,0,0,2,10.66,15.15,93,0.0,1,6,7,12120210.,04AM00.,12,04,7
2012-12-02 05:00:00,4,0,0,2,10.66,15.15,93,0.0,1,7,8,12120210.,05AM00.,12,05,7
2012-12-02 06:00:00,4,0,0,2,9.84,12.12,93,8.9981,1,15,16,12120210.,06AM00.,12,06,7
2012-12-02 07:00:00,4,0,0,2,9.84,12.12,93,8.9981,5,26,31,12120210.,07AM00.,12,07,7
2012-12-02 08:00:00,4,0,0,2,10.66,14.395,93,6.0032,12,81,93,12120210.,08AM00.,12,08,7
2012-12-02 09:00:00,4,0,0,2,11.48,13.635,93,11.0014,37,135,172,12120210.,09AM00.,12,09,7
2012-12-02 10:00:00,4,0,0,2,12.3,16.665,87,0.0,63,230,293,12120210.,10AM00.,12,10,7
2012-12-02 11:00:00,4,0,0,2,13.12,15.91,81,11.0014,81,274,355,12120210.,11AM00.,12,11,7
2012-12-02 12:00:00,4,0,0,2,13.94,16.665,81,11.0014,111,409,520,12120210.,12PM00.,12,12,7
2012-12-02 13:00:00,4,0,0,1,16.4,20.455,71,15.0013,84,347,431,12120210.,01PM00.,12,13,7
2012-12-02 14:00:00,4,0,0,1,18.04,21.97,62,16.9979,142,331,473,12120210.,02PM00.,12,14,7
2012-12-02 15:00:00,4,0,0,1,18.04,21.97,67,8.9981,106,311,417,12120210.,03PM00.,12,15,7
2012-12-02 16:00:00,4,0,0,2,18.04,21.97,67,7.0015,85,358,443,12120210.,04PM00.,12,16,7
2012-12-02 17:00:00,4,0,0,3,16.4,20.455,76,12.998,59,244,303,12120210.,05PM00.,12,17,7
2012-12-02 18:00:00,4,0,0,2,18.04,21.97,72,7.0015,25,178,203,12120210.,06PM00.,12,18,7
2012-12-02 19:00:00,4,0,0,2,16.4,20.455,82,12.998,16,158,174,12120210.,07PM00.,12,19,7
2012-12-02 20:00:00,4,0,0,2,17.22,21.21,82,12.998,12,142,154,12120210.,08PM00.,12,20,7
2012-12-02 21:00:00,4,0,0,2,18.04,21.97,77,15.0013,8,91,99,12120210.,09PM00.,12,21,7
2012-12-02 22:00:00,4,0,0,2,18.04,21.97,77,12.998,11,85,96,12120210.,10PM00.,12,22,7
2012-12-02 23:00:00,4,0,0,2,17.22,21.21,82,8.9981,7,44,51,12120210.,11PM00.,12,23,7
2012-12-03 00:00:00,4,0,1,2,17.22,21.21,82,11.0014,3,18,21,12120310.,12AM00.,12,00,1
2012-12-03 01:00:00,4,0,1,1,16.4,20.455,82,8.9981,2,11,13,12120310.,01AM00.,12,01,1
2012-12-03 02:00:00,4,0,1,1,17.22,21.21,77,11.0014,1,9,10,12120310.,02AM00.,12,02,1
